  0.89697227E+00  0.53415411E+01
  0.90847192E+00  0.53486943E+01
  0.91997156E+00  0.53551402E+01
  0.93147121E+00  0.53605084E+01
  0.94297085E+00  0.53645739E+01
  0.95447049E+00  0.53672373E+01
  0.96597014E+00  0.53685032E+01
  0.97746978E+00  0.53684578E+01
  0.98896943E+00  0.53672462E+01
  0.10004691E+01  0.53650513E+01
  0.10119687E+01  0.53620759E+01
  0.10234684E+01  0.53585276E+01
  0.10349680E+01  0.53546085E+01
  0.10464677E+01  0.53505080E+01
  0.10579673E+01  0.53463979E+01
  0.10694669E+01  0.53424307E+01
  0.10809666E+01  0.53387384E+01
  0.10924662E+01  0.53354331E+01
  0.11039659E+01  0.53326071E+01
  0.11154655E+01  0.53303346E+01
  0.11269652E+01  0.53286719E+01
  0.11384648E+01  0.53276586E+01
  0.11499645E+01  0.53273182E+01
  0.11499645E+01  0.96950364E+01
  0.11615111E+01  0.96932314E+01
  0.11730577E+01  0.96878243E+01
  0.11846044E+01  0.96788382E+01
  0.11961510E+01  0.96663111E+01
  0.12076977E+01  0.96502955E+01
  0.12192443E+01  0.96308574E+01
  0.12307910E+01  0.96080754E+01
  0.12423376E+01  0.95820394E+01
  0.12538843E+01  0.95528495E+01
  0.12654309E+01  0.95206149E+01
  0.12769776E+01  0.94854520E+01
  0.12885242E+01  0.94474836E+01
  0.13000709E+01  0.94068373E+01
  0.13116175E+01  0.93636445E+01
  0.13231642E+01  0.93180390E+01
  0.13347108E+01  0.92701562E+01
  0.13462575E+01  0.92201319E+01
  0.13578041E+01  0.91681019E+01
  0.13693508E+01  0.91142006E+01
  0.13808974E+01  0.90585612E+01
  0.13924441E+01  0.90013145E+01
  0.14039907E+01  0.89425890E+01
  0.14155374E+01  0.88825103E+01
  0.14270840E+01  0.88212008E+01
  0.14386307E+01  0.87587797E+01
  0.14501773E+01  0.86953630E+01
  0.14617240E+01  0.86310630E+01
  0.14732706E+01  0.85659884E+01
  0.14848173E+01  0.85002447E+01
  0.14963639E+01  0.84339337E+01
  0.15079106E+01  0.83671538E+01
  0.15194572E+01  0.82999996E+01
  0.15310038E+01  0.82325628E+01
  0.15425505E+01  0.81649311E+01
  0.15540971E+01  0.80971891E+01
  0.15656438E+01  0.80294172E+01
  0.15771904E+01  0.79616924E+01
  0.15887371E+01  0.78940867E+01
  0.16002837E+01  0.78266672E+01
